NOMO|Northwestern Motor Co.Subsidiary Fairmont Railway Motors, Inc.
ALLP|All Purpose Trailer Co., Inc.Jefferson, South Dakota
TWFC|TRAILER WHEEL & FRAME COMPANY; TEXAS
CENT|Centaur
GNWF|GENERAL WELDING & FAB., ELMA,NEW YORK
WHEL|Wheel Campers Corp.
SPRD|Sperry Rand
CMSU|CAM SUPERLINE, INC.; GREENCASTLE,PA
TRBD|Travois Trailer
MAPL|Maple Leaf, Inc.Middlebury, Indiana
NRTW|Northway Trailer
TRIH|Trihawk Inc.
HIGK|Highway Trailer of Wisconsin &California
AMSW|American Steel Works
DOWH|Downey Sheet Metal Shop
DAIR|Dairy Equipment Co.Madison, Wisconsin
FRIG|Friggstad Mfg., Ltd., (Canada)
SOUA|Southeast Mfg. Co., Inc.
CBUT|Butler, C. Trailer Mfg. Co.Greensboro, North Carolina
ODEL|ODell Mfg. Co.
FIEM|Fields Mfg. Co.
CHII|BonnavillaMfd. by Chief Industries
JERW|Jerry's Welding Service (JWS)Freeport, Illinois
LOND|London Motors
PATH|Pathfinder Mobile Homes
TTMC|Cycle-MateMfd. by T & T Industries
POWE|Powerline ProductsDiv. of White Oak, Inc.--Washington,Indiana
SAMP|Sampson
NHRZ|New Horizons or Horizons, Inc.
HICK|Hickey Trail-Blazer
WARS|Warszawa
AMF|AMF Lawn & Garden Div.AMF, Inc.
YAGE|Yanger Mobile Homes
IPSC|IPSCO-Lambton Steel
JOUR|Journey Motor Homes, Inc.Elkhart, Indiana
BOBB|Bobbi-Kar
ZHON|ZHONGYU GROUP; MOTORCYCLES ETC.
JLTL|J & L Tank, Inc.Saginaw, Texas
KOHL|Kohler Co.
DMFT|D.M.F. Trailer Mfg., Inc.
TOUA|Toura Products
ACRO|Acro Tank Co.Springfield, Missouri
POLL|Pollock Industries
AUHE|Austin-Healy
STLY|STANLEY YARD & GARDEN TRACTOR/MOWER ETC.
GRIZ|Grizzly Mfg. Co., Inc.
HILO|Hilton Mobile Homes, Inc.
MIRA|Mirage Motorhomes, Inc.
HI|Hi-Lo Travel Trailer
MCIN|MCIsee Motor Coach Industries, Inc.
RANL|R-Anell Homes, Inc.Denver, Colorado
ATLS|Atlas Hoist & Body, Inc.
ROYF|Royco Mfg. Co.
WHHA|Whitehaul Kaler Trailer
KYMC|KYMCO SCOOTERS & MOTORCYCLES
ALUC|Aluma Craft
ASIN|Ashland Industries, Inc.
THOR|Thoroughbred Boat Trailer
LARO|Larson Machine, Inc.Princeville, Illinois
TRLR|Unpublished trailer mfr.
EACR|Eagle Crusher Co., Inc.
BLUB|Blue Bird Body Co.
BIGH|Big Horn Trailer
VNGM|VANGUARD INDUSTRIES OF MICHIGAN, INC.; COLON, MI
TRLC|Trailco Mfg. & Sales Co.Div. of Dorsey Trailers--Hummels Wharf,Pennsylvania
WWWH|W & W White Horse Trailer
RCKL|Big AMfd. by Rickel Mfg. Corp.
HOLO|Holiday Royal Travel Trailer
KOST|Koster Mfg., Inc.
MORS|Morse Horse Trailer
CAPI|Capitol
GUER|Guerdon Industries
MELM|Melmak Motor Home
VERI|Veritas
SABQ|Sabre Equipment Div.Div. Sabre Metal Products
TRJN|Trojan Industries, Inc.
TRVM|Traveliner Motor Home
PITZ|John Pitzer Mfg. Co.Glenwood, Iowa
CHAM|Champion Home Builders Co.Dryden, Michigan
BUEL|Buell Motor Co.
PTRT|IndependenceMfd. by Patriot Homes, Inc.
CHNO|Chinook
MAHO|Mahoning Homes, Inc.
SPEG|Spirit Eagle
BETA|Beta
GRAF|Graffin Wellpoint Corp.
ABC|ABC (Aluminum Body Corp.)
SUFL|Super Flea
DEIC|Deico Auto Carrier Trailer
BURL|Burlington Mfg. Co.
BLAH|Blanchard Foundry Co.
KINA|King Fish Boat Trailer
LINM|ApacheMfd. by Lindig Mfg. Corp.
PRIN|Princess Homes
ADLR|ADLER
SHJZ|SHIJIAZHUANG MFG MOTORCYCLES AND ATV'S
LDTC|Loadmaster Trailer Co., Ltd.
ZOBO|Zoboda
SNOW|Unlisted Snowmobile Manufacturer
COAI|COACH HOUSE,INC.; NOKOMIS,FL;CLASS B MOTORHOME
MEAN|Mean
CUSE|Custom Engineering
SKIT|Ski-Tow Mfg. Co., Inc.Elkhart, Indiana
ORTH|Orthman Mfg., Inc.
TOTL|Total Performance, Inc.
PENT|Penton (KTM--Austria)
BEVR|Beaver Mfg. Corp.
TRLO|Travel Long Inc.
DDFB|D & D FABRICATIONS, ST LOUISS, MICHIGAN / TRAIL-TECH TRAILERS
TIMP|Timpte, Inc.Denver, Colorado
QUIN|Quincy Compressor Div.Colt Ind, Inc., Quincy, Illinois
EDWA|Edwards Trailer
ALME|Alma Trailer Co.
MBCP|MOBILE CONCEPTS BY SCOTTY; MT. PLEASANT, PA
SNOB|Sea BirdMfd. by Sno-Bird Trailer Co., Inc.
BARI|Barrentine Mfg. Co.Greenwood, Mississippi
SALV|Salvaco, Inc.Columbus, Ohio
PAKM|Pak-Mor Mfg. Co.
GUZO|Guazzoni
MELG|Melges Boat Works, Inc.Zenda, Wisconsin
RCON|reconstructed trailers
STAP|Star Tank & Trailer Mfg. Co.
KLAS|Klassic Trailer Mfg.
MAVI|Maginniss Vibrator Equip Co.
BRDK|Brooks Horse Trailer
WELD|Weld-It CompanyLos Angeles, California
IRBK|Irabeck & Co.Harrington, Delaware
BERR|Bering
BRRN|Braun Ind., Inc.
GARE|Garelli
TWRI|Tow-Rite Mfg.
GILT|Gilmore-Tatge Mfg. Co., Inc.
KESL|KESLER MANUFACTURING, INC; LOYAL, WISCONSIN;TRAILERS
INDP|Independent Mfg. Co., Inc.
SHAM|GalwayMfd. by Shamrock Homes
CHIN|Ching-Kan-Shan
HONE|Honeywell Motor Prods., Honeywell,Inc.
REDK|Reddick Equipment Co., Inc.
EIDA|Eidal International Corp.
LANG|Langley Mfg. Div., M.D. Knowlton Co.
COLU|Columbine Camp & Coach
ATLC|Atlantic Mobile Corp.
KGHY|Kings Highway
NASH|Nash
HEIN|Heinkel
GFTR|G & F TrailerBoat trailer mfd. in Bainbridge, Georgia
OVER|Overland
MIL|Miller Electric Mfg. Co.Manufactures arc welders
JIND|JINDO CORPORATION; SEOUL,SOUTH KOREA
HRTO|HORTON TRAILERS
TAUB|Taube Tool Corp.Mfd. Taube n Taube Trailer,Richmond, Indiana
CRFT|Craftsman
ESTM|Estate Mfg., Inc.Motor homes--Elkhart, Indiana
TRPE|Terraplane
STST|Stewart & Stevenson
NEOS|Neosho Custom Coach Co.Div. Gearhart's Building Materials
KASE|Kasey
SANI|Sani-Cruiser Co.
TERS|Terry Industries of Virginia
CIRD|Circle D Trailer
GOLE|Golden Coach Mfg. Co.
WRLD|World Trailers, Inc.Ocala, Florida
REAR|Rear's Mfg. Co.
ACTD|Action Industries
AIRP|Air-O-Corp.
KGMF|K & G Mfg. Co.Decatur, Illinois
DICO|Dico Co.Des Moines, Iowa
KINZ|KINZE; FARM & GARDEN EQUIPMENT
PIPE|Pipestone Tandem Boat Trailer
SPEL|Special Endeavors, Inc.Omaha, Nebraska
CGMT|CARGOMATE TRAILER ; CAMPING
CONF|CONFEDERATE MOTOR WORKS, INC.
HENE|Henred-Fruehauf (Pty.) Ltd.South Africa
WILW|Williamsen Truck Equipment Corp.Mfr. &quot;Williamsen Dump & Special Trailer&quot;Salt Lake City, Utah
HAMR|HAMPTON AMUSEMENT RIDES, LLC; MISSOURI
ARRW|Arrowhead Trailers
ANGL|Angel
MAUR|Maurell Trailer
MENS|Macanismos Ensamblados S. A. De C. V.Mexico; tank trailers
HOWR|Howard Rotavator Co., Inc., Subsidi-ary of Howard Machinery, Ltd.
COBM|COBRA MOTORCYCLES
BBCH|B & B Cozy-Home
HALM|Hallmark Motor Home
FIED|Field Office Mfg. Co.
KELO|Kellogg-American, Inc.
SKYC|Skycraft Trailer
CLVR|Cleavers of BismarkBismark, Arkansas
MOHO|Mobile Home Industries, Inc.Tallahassee, Florida
SOUE|Southeastern
BOCK|Bock Products, Inc.Elkhart, Indiana
LITC|Little Chum Mfg. Co.
TMBL|TIMBERLAND RV COMPANY; PERU, IN
REMB|Rembrant Mobile Home
SERA|Sera
AMPH|Amphicar
ESIX|Essix
NOCO|North Country
SEAS|Sea Stallion TrailersKlamath Falls, Oregon
CWTR|C & W TrailersGolden, MS
HUSS|Huss Sales, Inc.
MNNI|MINI DIVISION OF BMW MAKER OF COOPER & COOPER-S
GEEL|GEELY OF SHANGHAI CHINA; MOTORCYCLES,MOPEDS & PASSENGER CARS
LEWA|Lewaub Trailer Mfg.
ALAB|Alabama Trailer Co.Birmingham, Alabama
RAYG|Raygo, Inc.Minneapolis, Minnesota
NWCT|Northwest Custom TrailerRochester, Washington
TEMP|Tempo
SHIB|Shipbuilt Van Trailer
ADVN|Advance Machine Co.
BROA|Broadlane Homes, Inc. of Indiana
AAVH|Armet Armored Vehicles
FNTM|Fantic
HUDS|Hudson
JENS|Jensen
LONR|Longrun
ALUE|AlouetteSee Alouette Recreation Products, Ltd.
CATI|Carson Trailer IncCarson, CA; utility trailers
LAFR|American La FranceDiv. of A-T-O, Inc.
PRCW|Precision Cycle Works
THAM|Thames
DIVE|Dively Mfg. Co.Claysburg, Pennsylvania
KINL|Kinlon or Chongqing Kinlon Science & Tech. Grp.
TWIC|Necedah FlyersMfd. by Twin City Racing
LOAD|Load Rite TrailersDiv. of Pennsbury Mfg., Inc.
WING|Winger Mfg. Co.
WAST|Waverly StructuresNorth Carolina
HARF|Harrison Trailer Mfg. Co.
PROL|PRO LINE TRAILERS; COCOA, FL
CSMM|CSM Manufacturing Co.Oklahoma City, Oklahoma
ASBY|Ashby Brothers
MCCL|McClain Trailer Mfg. Co.Boat trailers--Houston, Texas
VANC|Van Camp Equipment
HOLS|Holiday Trailer Sales & Mfg. Co.
RABB|Rabbit
WYDR|John T. Wydro
MASN|MASSON'S WELDING
COOS|Coos-Bilt Trailers
KMNM|KMN Modern Farm Equipment, Inc.
RAMB|Rambler-manufactured prior to 1966(1966 and later Ramblers manufac-tured by American Motors - seeAme
UTIM|Util-I-VanMfd. by Utilimaster Div. HolidayRambler Corp.
SIME|Simek Mfg., Inc.
ROLH|Roll-A-Long & Sterling Coach Co.
PACS|Pacesetter
ELKH|Elkhart Mfg. Co.
MIST|Mistral
SPRY|Sprayrite Mfg. Co.
LETO|Letourneau, R. G.
PAGS|Pagsta
CONS|Contessa
HIGL|Master HouseMfd. by Highlander
BALB|Balboa Motor Home
COML|Commercial StructuresNappanee, Indiana
TUCR|Sno-CatMfd. by Tucker-Sno-Cat Corp.
SIXP|Six Pac Camper
BUFF|Buffalo-Bomag Div.Div. of Koehring Co.
CHCI|Chance Coach IncWitchita, KS, city transit buses
BJMC|BJ Mfg. Co.Harrison, Arkansas
SUEQ|Superior Equipment Co.Buckeye Products
SHWM|Show-Me Trailers, Inc.Smithton, Missouri
BWHO|B & W Homes, Inc.
TWMI|TRAILS WEST MANUFACTURING OF IDAHO, INC.; PRESTON, ID
CMPG|CAMPAGNA MOTO SPORT, INC; PLESSISVILLE, QUEBEC, CANADA
PANO|Panorama Homes, Inc.
BEBO|Bee Bob Trailers
LYMA|Lyman Metal Products Corp.
SWXP|SOUTHWEST EXPRESSLINE, WHITE PIGEON,MICHIGAN
BONA|Bon-Aire Homes, Inc.
OAKC|Oak Coach Co.
WRIH|Kitty HawkMfd. by Wright Brothers, Inc.
INGE|Ingerson Mfg. Co.
MBTR|Mobile Traveler
OSCA|Osca
CALT|Cal Trailer ManufacturingSan Fernando, California
MAGO|Magnolia Travel Trailer
ITAI|Italia
SKPP|Skippy Trailer
AARD|Aardvark Co.Waxahachie, Texas
RELA|Reliant
LTCH|LEITCHFIELD TRUCK EQUIPMENT, INC,; LEITCHFIELD, KY
BUSO|Bushog Div.Subsidary of Allied Products Corp.Selma, Alabama
VALC|Valley Campers
RELI|Reliance Trailer Mfg.Div. Redwood Reliance Sales Co.,Cotati, California
DETH|Dethmers Manufacturing CompanyBoyden, IA
SECO|Seco Mfg. Co.
FLOE|FLOE INTERNATIONAL
LICH|Lichty's Blacksmithing, Inc.Silverton, Oregon
LEEN|L & E Enterprises
CHYI|Chin Yuan Chi Casting Corp.Paichung, Taiwan
HRTK|Harmon Tank Co.Lubbock, Texas
GEO|GEO
KALY|Kalyn Co.
ETON|E-TON DYNAMICS TECHNOLOGY INDUSTRY CO., LTD
SPCE|Space Assemblies, Inc.Middlebury, Indiana
FOLA|Foland Enterprises
SIMP|LandlordMfd. by Simplicity Mfg. Co., Inc.
PLRN|Poloron
ALIS|Allis Chalmers
PASO|Parson Co. Div.Div. of Koehring Co.
HINS|Hinson Mfg. Co., Inc.
JERS|Jersey Trailer
BUGA|Bugatti
TRWD|Travel World, Inc.Utility Trailers; Hope Hill,North Carolina
EATN|EAST TENNESSEE TRAILERS LLC; MOSHEIM, TN
DITR|DIAMOND TRAILERS, INC. SHANDON,OH
CLAA|Clapper Camper
PITN|Pitman Div., A. B. Chance Co.
DYMC|Dynamic Industries, Inc.
MOBE|Moto Beta
TJAA|Tjaarda
DALI|Dalton, Inc.
PRMO|Prince Motors
FRRA|Ferrara Fire Apparatus
COSU|Concrete Surfacing Machinery Div.,Stewart Industries, Inc.
PRAT|PRATT INDUSTRIES, INC.; BELLEAIR BLUFFS, FL
CNRD|Concord Products, Inc.
JACL|Jaclen Mfg. Co.
STRK|Star TrailMfd. by Stark Bros. Motor Sales
KOUN|Kountryaire Travel Trailer
MAGI|Magic Touch, Inc.
NRVR|North River HomesHamilton, Alabama
FOTX|Fotografix Boat Trailers
TBCT|TBC
PELI|Pelican Aluminum Mfg.
FORA|Forage King Industries Inc.
SLPE|Sleep Easy Trailer
POWR|Power Curber, Inc.
SOTH|SOUTH BAY TRAILERS; LOUISVILLE, KY
LANA|Lancer Mobile Homes
DESP|Dragon ESP, Ltd., or Environmental Service Products
ROKL|Rockland Mfg. Co., Inc.
DONS|Dons Boat Trailer
HURO|Huron Industries, Inc.
CHIA|Chicago Pneumatic Equipment Div.Chicago Pneumatic Tool Co., FranklinPennsylvania
MGM|M.G.M., Inc.
DBDL|Double Delight, Inc.
KNXM|Kinroad Xintian Motorcycle Mfg. Co., Ltd.
ARIS|Aristocrat Motor Home
SPLZ|Specialized Trailers
MONT|Monte
LENT|Lee Enterprises Mfg. Co., Inc.
PIQU|Piqua Engineering, Inc.
ROK|Rockne
CAMT|Camelot Camper Trailer
TRUM|Triumph Motor Co. (TRIU for autoentry)
AJS|AJS (United Kingdom)
OZAR|Ozark Trailer & Mobile Homes
DREA|Dreamer
BRIG|Brigadier Mobile HomesDiv. Brigadier Industries, Inc.
GAZ|GAZ
GRAP|Graham-Paige
ZARC|Zar Car
TIMB|Timberline Mfg. Co.
NEWH|Sperry New HollandDiv. Sperry Corp., New Holland,Pennsylvania
PLEA|Pleasure Homes Mfg.
THON|Thorns Trailer
WINL|Winder Liberator Camper
MLTI|Multition Hydraulic Truck
MANG|Mangar Co.
ROLS|Rolls International TrailerMobile Home
REXH|Rexhall
ELVC|Electric Vehicle Corp. (mfrs. ofreplicas, Minneapolis, MN)
TRLK|Trail King IndustriesDiv. W.A.S., Inc., Mitchell,South Dakota
TEC|TEC
LEEC|Lee Coaches
LLOD|Lloyd's Trailer Finishing
ALPH|Alpha
DYNW|Dynaweld Trailer
TRHK|Trail Hawk
EXEZ|EXCEL EZLOAD TRAILERS, LLC; AMARILLO,TX
MASR|MastercraftBryan Metal Products, Inc.
THOC|Thor California, Inc.
CONC|Concord Mobile Homes
AVCO|Avco Corp.
OELR|Oelrich Mfg. Co.
PECT|Pennstyle Campers, Inc.
KVCH|Kovatch
TOTC|Tote Co.Lenox, Iowa
TRAC|Trail Aire, Inc.
EXCN|Excellance, Inc.
BRET|Brentwood Mobile HomesSubsidiary DeRose Industries, Inc.
SHWI|Schwinn Motor Scooters
ATLD|Atlas DivisionDiv. Lonergan Corporation
CARN|Carolina Mobile Homes
LIND|Linde
MORU|Moto Rumi
AMI|American Microcar, Inc.
GILD|AlanMfd. by Giles Industries
DYNC|Dynacruiser Mount Trailer
RUNA|Run-About
ABFI|ABF, INDUSTRIES; NEBRASKA
BOBM|Bobby's Custom Camper Mfg.
STRM|Streamline Motor Home
JJTM|J & J TRAILER MANUFACTURING OR J.D.J. TRAILER MANUFACTURING, ONTARIO, CANADA
KENW|Kenway Campers, Inc.
DEUT|Deutz Tractor
MOSW|Mobile Sweeper Div.Div. of Athey Products Corp.
JORG|Ira Jorgenson
VALI|Valiant
SNDR|Hainan-Sundiro
GULF|Gulf States Mfg. Corp.
QING|CHINA QINGQI GROUP, INC; MOTORCYCLES, MOPEDS, SCOOTERS, ETC
GLOS|Globestar Industries, Inc.
KEAR|KEARNEY TRAILERS CO. GRNADSALINE, TX
PCM|PCM Div.Div. of Koehring Co.
DRIE|Drifter Mfg. Co.
COMU|Commuter Industries, Inc.
WAYF|Wayfarer Coach Mfg.Div. St. Paul Fence & Iron Works
LANE|Lane Horse Trailer
LEES|Leesburg Div.Div. of Divco-Wayne Industries
LOM|Lombard
CRCO|Connell Industries, Inc.Greene, New York
ERIN|Erin Truck and Body EquipmentDolton, Illinois
SWM|SWM
STAM|Starmaster Camping Trailer
RAPS|RAPSURE, INC; NAPPANEE, IN UTILITY & OTHER TYPE TRAILERS
MBIE|Mobile InternationalTulsa, Oklahoma
MAJR|Majestic Rides Mfg., Inc.New Waterford, Ohio
MOJA|Mojave
UNIT|United Trailer Service & Supply Co.
MIND|MILLER INDUSTRIES, INC., OOLTEWAH, TENNESSEE
KAYF|Kayout-Forester Travel Trailer
TOLO|Tour-A-Lodge
TRTL|Triad Trailers Ltd.New Milford, Connecticut
BRMR|BRI-MAR MANUFACTURING; CHAMBERSBURG, PA
POLS|E-Z-GoSee Polaris Industries Inc.
ACTO|Acton Mobile Industries, Inc.Elburn, Illinois
STAC|Stack Truck, Inc.
IDEL|Ideal Industries
HUMM|HUMMER; FORMERLY CODED AS AMGN/AMERICAN GENERAL CORP. AS OF 3/1/02 PART OF THE GENERAL MOTORS (GM) V
KIOT|Kioti
LAZE|Lazer
ISO|ISO
LUXU|Luxury Homes, Inc.
CNCG|Continental Cargo
CHKE|CHEROKEE MANUFACTURING COMPANY; SWEETWATER, TN
LONN|Lonnie's Trailer Sales
MORR|Morris
SELO|Selox Mfg., Ltd.Toronto, Ontario, Canada
BOER|Boerne Trailer Mfg. or Inter-National Crane & Trailer, Inc.
GRAC|Graciela
YOUG|Young Corp.
ROMA|Romae IndustriesMountain View, Missouri
TERA|Terra Cruiser Div.Div, of Divco-Wayne Industries
SPRE|Sprite
PRKA|Pines Trailer Corp.Pine Grove, Pennsylvania
EQPR|Equipment Pro or Milron Co., Inc.
ADA|Ada Horse Trailer
SHIL|Shiloh HomesDouble Springs, Alabama
AMBA|Ambassador
WINS|Windsor Mobile Homes (old code WIND)
TART|Tartan Corp.Div. American Duralite Corporation
RITT|River Trail TrailersLittle Rock, Arkansas
SHOP|Shopmade Flatbed Trailer
MIFU|Mitsubishi FUSO Truck of America, IncFor vehicles with gross vehicle weight(GVW) of over 7,000 pound
JIMD|Jim & Dave's Trailer Mfg.
KEYO|Keystone Trailer & Equipment Co.Kansas City, Missouri
LACC|Laconia Custom Cycles
SWNG|Swinger Camper Mobile Home
RHIN|Rhino Tool Company
XPFI|XPLORER MOTOR HOME DIV OF FRANK INDUSTRIES
PANH|Panhard
VNHL|VAN HOOL BUSES & MOTOR COACHES
BANN|Banner Industries, Inc.
LIBY|LIBERTY INDUSTRIES; CLAYTON, INDIANA
AETA|Aeta
KUTZ|KUTZ FARM EQUIPMENT; PINE GROVE, PA
CIMC|CIMC HEAVY INDUSTRIES, LTD.; SHENZHEN, CHINA
JDER|Deere and CompanyMoline, IL
BRAF|Bradford IndustriesBradford, Illinois
FAWN|Fawn Corp.
TAHO|Tahoe Motor Home
ZLMC|Zhejiang Lingyun Motorcycle Co., Ltd.
BLUG|Blue-Ridge Pre-Built Mobile Homes
TRVC|Travco Corp.
ROLM|Rolling Homes, Ltd.
DEGL|Degelman Industries, Ltd. (Canada)
PAGE|Page Trailer
LALL|LaSalle
APLE|Appleton Trailer
BONE|Bond Mobile Homes, Inc.
ZMCC|ZIMMER MOTOR CAR COMPANY; SYRACUSE, NY
RIVT|Riverside Trailer Mfg. Co.
HOOS|Hoosier Mobile Homes
CAPC|Capco Flatbed
JOHN|Johnson Corp.
CHES|Chesapeake Mobile Homes
TOPT|TOP-3 TRAILERS; TEXAS
DEBO|Debonair
ROYS|Royals InternationalMillersburg, Indiana
LITS|Little Sport Enterprises
EBON|Ebony Line Products
DLPH|DOLPHIN MOTORHOMES
SPWY|Speedway
MGOS|MONGOOSE TRAILERS;TEXAS
WARD|Montgomery Ward
DIAG|DIAMOND G TRAILER COMPANY /GRAHAM FABRICATIONS, INC.; PURVIS, MISSISSIPPI; MANUFACTURING HOME OF DRE
GUTH|Guthrie Trailer Sales, Inc.Great Bend, Kansas
TETT|TET
HLPK|Holly Parks, Inc.Mobile Homes
BUDS|Budson Knobby Flatbed Trailer
RAYN|Raynell Campers
AONE|A-1 Trailer
RGAA|R & G
NORM|Norman
DYEC|Dynasty Electric Car Corp.
ALLI|Allis-Chalmers Corp.
TREA|Treasure Chest Products
GONU|Golden Nugget Travel Trailer
SURF|Surf-Rider, Inc.
CONV|Continental of Colorado, Inc.
INDE|Independent Products Co.
CHIB|Chibi
EXC|Excel Motor Home Truck
ALUT|ALUTREC INC. STE-AGATHE, QUEBEC CANADA
RADE|Radamacher Trailer
KAKI|Kamp King Utopian
LGND|LEGEND TRAILERS, INC
FALC|Falcon (British)
LADA|Lada (imported from USSR)
CACY|Caper Cycle
COUN|Country Squire Travel Trailer
CLSS|Classic Mfg., Inc.
TRAW|Travelaire Trailer Mfg.
INTS|Interstate Travel Trailer
WAGO|Wagon-Haven, Inc.
SPAR|Sparta
PRAR|Prarie Schooner, Inc.Elkhart, Indiana
AUST|Austin
RELC|Relco Corp.Mfd. in North Billerica, Massachusetts
CITI|Citicar (electric car)
MDLR|MODULAR SYSTEMS, INC; INDIANA
BRAT|Brantley Mfg. Co.Fredrick, Oklahoma
SIMO|Simon Utility Trailer
KUHN|Kuhn Farm Machinery, Inc.
ALKO|Alois Kober (AL-KO)
DOT|Dot
YAMP|Yampa Coach Mfg.
MOGA|Morgan Equipment Co.
GIBL|Gibraltar Coach Mfg. Co.
BELT|Bell's Custom Coaches
CACA|Car Caddy
THEU|Theurer Atlantic, Inc.Newark, New Jersey
BURC|Burch Trailer
LONL|Longlife
RINK|Rink Mfg. Co.
ABCO|ABCO Trailer Mfg. Co.
TYCB|Trailers Y Casetas Bonanza S. A.Mexico; trailers
CASH|Cascade Coach Co.
GALA|Galactic Corp.
RYAN|Ryan Mfg.
GMC|General Motors Corp.
PUCK|Puckett Brothers Mfd. Div. Co. Inc.Lithonia, Georgia
LBOS|LOAD BOSS,INC/CHARLES H BURKETTS AUTORAMA INC; MANNS CHOICE,PENNSYLVANIA
MILT|Miller Tilt-Top Trailer Inc.Milwaukee, Wisconsin
GLDV|Goldenvale, Inc.
LUFK|Lufkin TrailersDiv. of Lufkin Industries--Lufkin, Texas
BRUT|Brutt
AIRI|Air Support IndustriesGlassboro, New Jersey
INFI|Infiniti
MAYR|Mayrath Industries, Inc.
TNSC|Transco Trailer
PARX|Parkwood Mobile Homes of Florida
GILG|GILLIG CORPORATION HAYWARD, CALIFORNIA , BUS
CALH|California Mobile Homes
DODG|Dodge
KMCU|Kawasaki Motors Corp., U.S.A.Santa Ana, CA
PANE|Panther Westwinds, Ltd.
ALMC|Al-Mac Products, Inc.
DRAG|Drag Master Utility Trailer
NEWE|New England Homes or Trailers
MULE|Multech Corp.Canton, South Dakota and Souix City,Iowa
POND|Ponderosa Homes, Inc.
JUNR|Junior Camping Trailer
KOVA|John R. Kovar Mfg. Co., Inc.
ELCY|Electric Cycle
DILL|Dillis Trailer Mfg.
HOUG|Hough Brothers, Inc.
GSM|GSM
PAMA|Pama Camper
CAP|Capri (imported by Mercury priorto 1979)
SAME|Same & Lamborghini Tractors of NorthAmerica, Inc.
DUAE|Dual Evans Corp.
INGL|Blanco (model of Intramotor)
MAST|Masterline Co., Inc.
CUSI|Custom Homes, Inc.
JMS|James
ESTA|Establishment
ISLA|Islander Motor Home
LECH|Lechmere Construction
BARO|Baron Homes, Inc. (old code CGC)Formerly C&G Corp., Elhart, Indiana
ARTA|Art James Mfg.
MMCL|Mini-Marcellino
STRC|Strahan Mfg. Co.
PART|Part (Generic Code--for use onlywhen manufacturer is not listed)
AERG|Aero Glass Boat Co.
AMEP|American Way Homes Corp.
HENS|Henslee Mobile Homes, Inc.
SMIH|L. B. Smith, Inc.Manufacturer of Smithco. Trailers
GLEH|Glen Manor Homes, Inc.
WOLV|Wolverine Camper
ZELI|Zeligson
LUVI|Luv-It Mfg.
WINC|Winco Div.Dyna Technology, Inc., Minneapolis,Minnesota
SUN|Sun
EONE|E-One
BRSH|BRUSH ROADSTER
MARQ|Marquette Custom Boat Trailer
KLIN|Klinger Products
SURV|Surveyor Motor Home
TRMI|Traveler Mfg. Inc.Concordia, Missouri
DSWS|DWS Storeway TrailerCrossville, Tennessee
YELL|Yellowstone, Inc.
OVBT|OBERBILT TRAILER COMPANY DRUMRIGHT, OK
LNCE|Lance Truck Mount Camper
SKIP|Skipper B Trailer Co., Inc.Div. of Anderson Ind., Inc., Burleson,(formerly Brown Ind.)Texas
TOPC|Top Campers
OLDT|Olds Trails Trailer
PKLC|Lindsay Co., Inc., P. K.Deerfield, New Hampshire
SMRT|SMART
INTI|International Industries, Inc.
SPEI|Speicher Brothers, Inc.Auger products
DAF|DAF
DEMC|Demo Horse Trailer
CASE|Case, J. I., Co.Subsidiary Tenneco. Inc.
TRBF|Trainliner
HOMM|Homeway Mobile Homes
GEM|Gem Industries, Inc.Grand Rapids, Michigan
SING|Single Tilt Trailer
CHUB|Chubbs, Inc.
AC|A C (Great Britian)
PWTC|POWER TRAC MACHINERY
UTHM|Utah Mobile Homes
AMQT|AMERICAN QUANTUM CYCLES, INC. ; MELBOURNE, FL
MBIL|Mobile Traveler
SANL|Santa Cruz Trailer Mfg. Co.
COWM|Continental World MarineMexico; trailers
BUCN|Buckeye Flatbed Trailer
DRML|Dreamliner Trailer
COMN|Comet Construction Co.
TRLE|Trail-Easy Travel Trailer
HIBT|Hilbilt Mfg. Co.Benton, Arkansas
NEWL|Newell Coach Corp.Miami, Oklahoma
LCHG|LONG CHANG; USA ATVS
BUCC|Buccaneer Mobile HomesDiv. Brigadier Industries, Inc.
TIGE|Tiger Trailer
LUGR|Luger Industries
BMEQ|Boise Mobile Equipment
RUCK|Rucker Performance Motorcycle Co.
CREO|Crest Mobile Homes, Inc.
GERC|Generac Corp.
TRSM|Transmobile Trailer
MURM|Carry-AllScrapers, rooters and chisels--mfd. byMurray Mfg. Co.
HILC|Hill Country Homes, Inc.
PEDA|Pedalpower Electroped
CRGK|CARGO KING, LLC; WHITE PEGEON, MICHIGAN
DIVC|Divco
LNEW|LA NEW INDUSTRIES, INC; MINNESOTA
RNMT|Renaissance Motors
THUL|Thule Trailers, Inc.
KAMP|Kampers Kabin
SUNS|Sunshine HomesRed Bay, Alabama
DOEP|Doepker Industries Ltd.
BILR|Biltrite Mobile Homes
ELIT|Elite Mfg.Camper Shells--Merced, California
GABR|Gabriel Auto Carrier
MRTZ|Martinez Trailer
PONY|Ponycycle
COLP|Colt Camper, Inc.
ERIE|Erie City Welding & Spring
EREK|Erectors & Fabricators, Inc.Tonganoxie, Kansas
TECN|Tecnoma, Ltd., (Canada)
AQUA|AquaforgeWentzville, Missouri
VANT|Vanette
ROCO|R. O. Corp.
